"Date","Time","Latitude","Longitude","Altitude","Satellites","HDOP","PDOP","Temperature..C.","Speed..km.h.","TTFF","SNR.AVG","SNR.MAX"
"12/05/2024"," 15:55:58",-6.9031233,39.926975,42,8,0.8,1.1,30,18.52,3,0,0
"12/05/2024"," 16:01:03",-6.9029817,39.9273,28,9,0.8,1.1,30,12.964,3,0,0
"12/05/2024"," 16:06:07",-6.9035833,39.9270717,18,9,0.8,1.2,30,33.336,3,0,0
"12/05/2024"," 16:11:21",-6.9030367,39.9278067,86,8,1,1.3,30,0,13,0,0
"12/05/2024"," 16:16:24",-6.90303,39.9271433,-8,5,1.1,1.4,30,0,2,0,0
"12/05/2024"," 16:21:27",-6.902985,39.9271367,-8,7,0.9,1.3,30,0,2,0,0
"12/05/2024"," 16:26:31",-6.9030267,39.92725,-12,10,0.7,1.1,30,0,3,0,0
"12/05/2024"," 16:31:35",-6.903055,39.9272083,-14,8,0.9,1.2,30,0,3,0,0
"12/05/2024"," 16:36:39",-6.9030267,39.927065,-30,5,1.1,1.4,30,0,2,0,0
"12/05/2024"," 16:41:42",-6.9030133,39.927275,-2,9,0.8,1.2,30,0,3,0,0
"12/05/2024"," 16:46:46",-6.9029867,39.9271267,-14,10,0.8,1.1,30,0,3,0,0
"12/05/2024"," 16:51:52",-6.9030117,39.9272283,-20,10,0.8,1.1,30,0,4,0,0
"12/05/2024"," 16:56:56",-6.9029883,39.9271867,-22,9,0.8,1.2,30,0,4,0,0
"12/05/2024"," 17:02:01",-6.9030083,39.9272167,-20,9,0.9,1.2,30,0,4,0,0
"12/05/2024"," 17:07:06",-6.9030467,39.9272717,-22,7,1.1,1.4,30,0,4,0,0
"12/05/2024"," 17:12:11",-6.9030517,39.92728,-22,9,0.9,1.2,30,0,3,0,0
"12/05/2024"," 17:17:15",-6.9029967,39.9271633,-14,8,1,1.3,30,1.852,3,0,0
"12/05/2024"," 17:22:21",-6.9030333,39.927255,-48,9,0.8,1.2,30,0,5,0,0
"12/05/2024"," 17:27:26",-6.9030283,39.9272267,-26,8,0.9,1.3,30,1.852,4,0,0
"12/05/2024"," 17:32:32",-6.90302,39.92726,-40,9,0.9,1.2,30,0,5,0,0
"12/05/2024"," 17:37:36",-6.9030183,39.9272483,-36,8,0.9,1.3,30,0,3,0,0
"12/05/2024"," 17:42:39",-6.9029933,39.9271933,-42,5,1.6,1.8,30,0,2,0,0
"12/05/2024"," 17:47:45",-6.9030117,39.9272617,-42,9,0.8,1.2,30,0,5,0,0
"12/05/2024"," 17:52:50",-6.90303,39.927285,-40,10,0.8,1.1,30,0,4,0,0
"12/05/2024"," 17:57:55",-6.9030583,39.9272283,6,6,1.2,1.5,30,0,3,0,0
"12/05/2024"," 18:03:01",-6.903035,39.9272017,30,8,0.9,1.3,30,0,6,0,0
"12/05/2024"," 18:08:06",-6.90296,39.92712,16,10,0.8,1.1,30,0,3,0,0
"12/05/2024"," 18:13:10",-6.902965,39.9270917,-2,10,0.7,1.1,30,0,3,0,0
"12/05/2024"," 18:18:15",-6.9030017,39.9271917,-2,10,0.7,1.1,30,0,4,0,0
"12/05/2024"," 18:23:19",-6.9030617,39.927235,16,10,0.7,1.1,30,0,3,0,0
"12/05/2024"," 18:28:25",-6.9029583,39.9271467,14,10,0.8,1.1,30,0,5,0,0
"12/05/2024"," 18:33:30",-6.9029217,39.927045,-6,11,0.7,1,30,0,3,0,0
"12/05/2024"," 18:38:35",-6.9029567,39.927175,-4,11,0.7,1,30,0,5,0,0
"12/05/2024"," 18:43:40",-6.9028633,39.927295,0,11,0.7,1,30,0,4,0,0
"12/05/2024"," 18:48:55",-6.9029283,39.927185,0,9,0.8,1.1,30,0,14,0,0
"12/05/2024"," 18:53:59",-6.9028633,39.927135,2,11,0.7,1,30,0,3,0,0
"12/05/2024"," 18:59:03",-6.90296,39.92706,0,11,0.7,1,30,0,3,0,0
"12/05/2024"," 19:04:13",-6.9029233,39.9272033,2,9,0.8,1.1,30,0,8,0,0
"12/05/2024"," 19:09:19",-6.9029467,39.9271917,0,11,0.7,1,30,0,5,0,0
"12/05/2024"," 19:14:24",-6.9029517,39.9272333,4,11,0.7,1,30,0,4,0,0
"12/05/2024"," 19:19:29",-6.9029333,39.9272367,2,11,0.7,1,30,0,4,0,0
"12/05/2024"," 19:24:36",-6.9029033,39.9272033,0,8,0.9,1.2,30,0,5,0,0
"12/05/2024"," 19:29:41",-6.9030067,39.9272533,0,11,0.7,1,30,0,4,0,0
"12/05/2024"," 19:34:46",-6.9028867,39.9272383,6,8,0.9,1.2,30,0,4,0,0
"12/05/2024"," 19:39:50",-6.9028383,39.92725,4,11,0.7,1,30,0,3,0,0
"12/05/2024"," 19:44:56",-6.90285,39.927215,0,10,0.8,1.1,30,0,4,0,0
"12/05/2024"," 19:50:01",-6.90292,39.92718,-2,9,0.8,1.1,30,0,4,0,0
"12/05/2024"," 19:55:06",-6.9029033,39.9271083,0,11,0.7,1,30,0,4,0,0
"12/05/2024"," 20:00:10",-6.9029133,39.92722,0,10,0.8,1.1,30,0,3,0,0
"12/05/2024"," 20:05:16",-6.902925,39.927145,0,10,0.8,1.1,30,0,4,0,0
"12/05/2024"," 20:10:28",-6.902905,39.9270833,-6,10,0.8,1.1,30,0,11,0,0
"12/05/2024"," 20:15:32",-6.9029217,39.9270533,0,8,1,1.3,30,0,3,0,0
"12/05/2024"," 20:20:42",-6.9029,39.9271033,2,9,0.9,1.2,30,0,9,0,0
"12/05/2024"," 20:25:46",-6.9029133,39.9271333,0,10,0.8,1.1,30,1.852,3,0,0
"12/05/2024"," 20:30:50",-6.9028917,39.9271267,2,10,0.8,1.1,30,0,3,0,0
"12/05/2024"," 20:35:55",-6.9028817,39.9271267,2,9,0.9,1.2,30,0,3,0,0
"12/05/2024"," 20:40:59",-6.9028983,39.9271267,0,11,0.7,1,30,0,3,0,0
"12/05/2024"," 20:46:03",-6.902875,39.92711,0,10,0.7,1.1,30,0,3,0,0
"12/05/2024"," 20:51:08",-6.902895,39.9270983,-2,11,0.7,1,30,0,4,0,0
"12/05/2024"," 20:56:13",-6.9028633,39.92713,2,7,1.1,1.4,30,0,3,0,0
"12/05/2024"," 21:01:18",-6.9028617,39.9271317,0,9,0.8,1.2,30,0,5,0,0
"12/05/2024"," 21:06:23",-6.9028617,39.927165,2,9,0.8,1.2,30,0,3,0,0
"12/05/2024"," 21:11:27",-6.9029067,39.92708,-2,9,0.8,1.2,30,0,3,0,0
"12/05/2024"," 21:16:31",-6.9028417,39.9271467,0,9,0.8,1.2,30,0,3,0,0
"12/05/2024"," 21:21:35",-6.9028567,39.9271667,0,9,0.8,1.2,30,0,3,0,0
"12/05/2024"," 21:26:41",-6.90287,39.9272183,6,9,0.8,1.2,30,0,4,0,0
"12/05/2024"," 21:31:55",-6.9023033,39.9265333,8,9,0.8,1.1,30,0,14,0,0
"12/05/2024"," 21:37:02",-6.9028433,39.927255,4,9,0.8,1.1,30,0,5,0,0
"12/05/2024"," 21:42:08",-6.9028433,39.9273117,12,9,0.8,1.1,30,0,5,0,0
"12/05/2024"," 21:47:15",-6.90281,39.92735,16,9,0.8,1.1,30,0,6,0,0
"12/05/2024"," 21:52:21",-6.9028,39.9273417,20,10,0.7,1.1,30,0,5,0,0
"12/05/2024"," 21:57:27",-6.902815,39.9273467,24,10,0.7,1.1,30,0,5,0,0
"12/05/2024"," 22:02:31",-6.902925,39.927285,22,10,0.7,1.1,30,0,3,0,0
"12/05/2024"," 22:07:36",-6.9029233,39.92717,4,10,0.7,1.1,30,0,3,0,0
"12/05/2024"," 22:12:40",-6.9029467,39.92721,0,9,0.8,1.1,30,0,3,0,0
"12/05/2024"," 22:17:45",-6.90296,39.9271467,0,10,0.8,1.1,30,0,3,0,0
"12/05/2024"," 22:22:50",-6.9029317,39.927165,0,10,0.8,1.1,30,0,4,0,0
"12/05/2024"," 22:27:56",-6.90294,39.9272,0,9,0.8,1.1,30,0,4,0,0
"12/05/2024"," 22:33:00",-6.9028767,39.927325,10,8,0.8,1.2,30,0,3,0,0
"12/05/2024"," 22:38:05",-6.90288,39.927325,12,8,0.8,1.2,30,0,4,0,0
"12/05/2024"," 22:43:10",-6.902885,39.9273233,12,8,0.9,1.2,30,1.852,4,0,0
"12/05/2024"," 22:48:15",-6.9028767,39.9273733,20,8,0.9,1.2,30,1.852,4,0,0
"12/05/2024"," 22:53:20",-6.9028317,39.927505,16,8,0.9,1.2,30,0,3,0,0
"12/05/2024"," 22:58:26",-6.9028883,39.92734,14,8,0.9,1.2,30,0,5,0,0
"12/05/2024"," 23:03:30",-6.9029633,39.9272333,14,9,0.8,1.1,30,0,3,0,0
"12/05/2024"," 23:08:50",-6.9028833,39.9274083,10,9,0.8,1.1,30,0,19,0,0
"12/05/2024"," 23:13:56",-6.902935,39.927285,12,9,0.8,1.1,30,0,5,0,0
"12/05/2024"," 23:19:00",-6.9029867,39.9272967,14,9,0.8,1.2,30,0,3,0,0
"12/05/2024"," 23:24:06",-6.9030217,39.9272267,12,8,0.9,1.2,30,0,5,0,0
"12/05/2024"," 23:29:11",-6.9031133,39.92725,6,9,0.8,1.1,30,0,4,0,0
"12/05/2024"," 23:34:15",-6.90295,39.927295,10,10,0.7,1,30,0,3,0,0
"12/05/2024"," 23:39:21",-6.9030883,39.9272167,12,10,0.7,1,30,0,4,0,0
"12/05/2024"," 23:44:26",-6.9031183,39.9272333,10,9,0.8,1.1,30,0,4,0,0
"12/05/2024"," 23:49:40",-6.903145,39.927205,12,8,0.8,1.1,30,0,12,0,0
"12/05/2024"," 23:54:44",-6.9031683,39.9271983,16,9,0.8,1.1,30,0,3,0,0
"12/05/2024"," 23:59:57",-6.9031,39.9272183,8,8,0.8,1.2,30,0,12,0,0
"12/06/2024"," 00:05:01",-6.9031683,39.9272233,22,9,0.8,1.1,30,0,3,0,0
"12/06/2024"," 00:10:13",-6.902905,39.9273517,-2,7,1,1.3,30,0,11,0,0
"12/06/2024"," 00:15:25",-6.9029533,39.9273083,-28,9,0.8,1.1,30,0,11,0,0
"12/06/2024"," 00:20:38",-6.9027667,39.9273167,-80,9,0.8,1.1,30,0,12,0,0
"12/06/2024"," 00:25:44",-6.902295,39.92749,-174,10,0.7,1,30,0,5,0,0
"12/06/2024"," 00:30:50",-6.9027683,39.927875,74,9,0.8,1.1,30,0,4,0,0
"12/06/2024"," 00:35:54",-6.9031933,39.9272833,22,9,0.8,1.1,30,0,3,0,0
"12/06/2024"," 00:41:06",-6.9028267,39.92774,64,8,0.8,1.1,30,0,10,0,0
"12/06/2024"," 00:46:11",-6.9028317,39.9279767,88,10,0.7,1.1,30,0,4,0,0
"12/06/2024"," 00:51:17",-6.902895,39.9280033,96,10,0.7,1.1,30,0,4,0,0
"12/06/2024"," 00:56:21",-6.9029117,39.927785,60,10,0.7,1.1,30,0,3,0,0
"12/06/2024"," 01:01:31",-6.90275,39.9279383,22,11,0.7,1,30,0,9,0,0
"12/06/2024"," 01:06:36",-6.90301,39.9278633,56,9,0.8,1.1,30,0,4,0,0
"12/06/2024"," 01:11:42",-6.9029967,39.92785,56,9,0.8,1.1,30,0,4,0,0
"12/06/2024"," 01:16:46",-6.9029617,39.9277567,84,9,0.8,1.1,30,0,3,0,0
"12/06/2024"," 01:21:56",-6.903085,39.9277367,68,10,0.8,1,30,0,9,0,0
"12/06/2024"," 01:27:31",-6.90298,39.9271667,0,10,0.8,1.1,30,0,34,0,0
"12/06/2024"," 01:32:35",-6.9029817,39.9271633,-2,11,0.7,1,30,0,3,0,0
"12/06/2024"," 01:37:38",-6.9030317,39.9271333,0,7,1.3,1.5,30,0,2,0,0
"12/06/2024"," 01:42:42",-6.9029983,39.9271267,0,10,0.8,1.1,30,1.852,3,0,0
"12/06/2024"," 01:47:45",-6.9028933,39.9270467,0,8,0.9,1.2,30,0,2,0,0
"12/06/2024"," 01:52:48",-6.9029783,39.9271767,0,9,0.8,1.2,30,0,2,0,0
"12/06/2024"," 01:57:52",-6.9029517,39.92718,0,9,0.8,1.2,30,0,2,0,0
"12/06/2024"," 02:02:55",-6.9029483,39.927105,0,7,1.1,1.4,30,0,2,0,0
"12/06/2024"," 02:07:58",-6.9029617,39.9270783,0,7,1.1,1.4,30,0,2,0,0
"12/06/2024"," 02:13:02",-6.9029383,39.927165,-8,10,0.7,1.1,30,0,3,0,0
"12/06/2024"," 02:18:05",-6.9030083,39.9271267,-4,8,0.9,1.3,30,0,2,0,0
"12/06/2024"," 02:23:10",-6.90293,39.9271483,-8,10,0.7,1.1,30,0,3,0,0
"12/06/2024"," 02:28:14",-6.9029583,39.9271683,-4,10,0.7,1.1,30,0,3,0,0
"12/06/2024"," 02:33:18",-6.9029333,39.927145,-6,11,0.7,1.1,30,0,3,0,0
"12/06/2024"," 02:38:22",-6.9029417,39.927125,-16,11,0.7,1.1,30,0,3,0,0
"12/06/2024"," 02:43:27",-6.9029367,39.927145,-18,10,0.7,1.1,30,0,3,0,0
"12/06/2024"," 02:48:31",-6.9029833,39.9271033,-14,11,0.7,1.1,30,0,3,0,0
"12/06/2024"," 02:53:35",-6.9029367,39.9271367,-12,12,0.6,1,30,0,3,0,0
"12/06/2024"," 02:58:40",-6.902975,39.9271417,-10,11,0.7,1.1,30,0,4,0,0
"12/06/2024"," 03:03:45",-6.9030433,39.927125,-4,9,0.8,1.2,30,0,4,0,0
"12/06/2024"," 03:08:49",-6.902955,39.9270783,-18,10,0.8,1.2,30,0,3,0,0
"12/06/2024"," 03:13:54",-6.9029683,39.9271117,-20,10,0.8,1.1,30,0,3,0,0
"12/06/2024"," 03:18:58",-6.9028567,39.92721,-16,9,0.9,1.2,30,11.112,4,0,0
"12/06/2024"," 03:24:03",-6.90306,39.9271333,-4,10,0.8,1.1,30,0,4,0,0
"12/06/2024"," 03:29:06",-6.9032633,39.9272517,-12,6,1,1.4,30,1.852,2,0,0
"12/06/2024"," 03:34:11",-6.9032167,39.927315,-18,10,0.8,1.1,30,0,4,0,0
"12/06/2024"," 03:39:15",-6.90317,39.9272417,-18,9,0.8,1.1,30,1.852,3,0,0
"12/06/2024"," 03:44:19",-6.9031617,39.9269683,-8,9,0.8,1.1,30,0,3,0,0
"12/06/2024"," 03:49:23",-6.9030867,39.92705,-10,9,0.8,1.2,30,0,3,0,0
"12/06/2024"," 03:54:28",-6.903115,39.927045,-14,9,0.8,1.1,30,0,4,0,0
"12/06/2024"," 03:59:32",-6.90316,39.9270833,-10,8,1,1.3,30,0,3,0,0
"12/06/2024"," 04:04:38",-6.902885,39.9266467,0,5,1.6,1.9,30,1.852,4,0,0
"11/30/2024"," 05:53:54",-6.90274,39.92659,16,6,1.4,1.6,30,0,55,0,0
"11/30/2024"," 05:58:59",-6.9026633,39.9265117,36,5,1.6,1.8,30,0,4,0,0
"11/30/2024"," 06:04:02",-6.90662,39.9294633,34,6,1.2,1.5,30,48.152,2,0,0
"11/30/2024"," 06:09:08",-6.9030367,39.9271867,34,7,1.1,1.4,27,0,5,0,0
"11/30/2024"," 06:14:12",-6.9029383,39.927065,20,5,2.2,2.4,28,0,3,0,0
"11/30/2024"," 06:19:18",-6.9031117,39.92694,20,6,1.3,1.6,29,0,4,0,0
"11/30/2024"," 06:24:22",-6.9031117,39.9269783,18,7,1.1,1.4,30,3.704,3,0,0
"11/30/2024"," 06:29:25",-6.9037933,39.927065,18,6,1.3,1.5,30,48.152,2,0,0
"11/30/2024"," 06:34:32",-6.903075,39.9270333,38,7,1.1,1.4,30,3.704,6,0,0
"11/30/2024"," 06:39:39",-6.90312,39.926985,20,5,1.3,1.6,31,0,5,0,0
"11/30/2024"," 06:44:44",-6.9031583,39.9268917,16,6,1.3,1.6,32,0,4,0,0
"11/30/2024"," 06:49:49",-6.9031467,39.92688,18,6,1.3,1.6,34,0,4,0,0
"11/30/2024"," 06:54:55",-6.9031767,39.9267533,20,6,1.3,1.6,34,55.56,5,0,0
"11/30/2024"," 07:00:02",-6.90312,39.92694,20,5,1.6,1.8,33,0,5,0,0
"11/30/2024"," 07:05:13",-6.9031,39.92696,18,4,2.1,2.3,32,0,10,0,0
"11/30/2024"," 07:10:22",-6.9030783,39.9270517,16,5,1.4,1.6,32,0,8,0,0
"11/30/2024"," 07:15:26",-6.90299,39.9271817,10,5,1.4,1.6,31,5.556,3,0,0
"11/30/2024"," 07:20:32",-6.903085,39.9270033,18,5,1.4,1.7,32,0,5,0,0
"11/30/2024"," 07:25:36",-6.9030783,39.9269967,20,5,1.4,1.7,33,0,3,0,0
"11/30/2024"," 07:30:42",-6.9031667,39.9268867,20,5,1.4,1.7,34,0,4,0,0
"11/30/2024"," 07:35:45",-6.9032283,39.926765,28,5,1.4,1.7,35,1.852,2,0,0
"11/30/2024"," 07:40:49",-6.903055,39.9269967,20,5,1.4,1.7,36,0,3,0,0
"11/30/2024"," 07:45:52",-6.903175,39.9267583,18,5,1.4,1.7,37,9.26,2,0,0
"11/30/2024"," 07:51:10",-6.90312,39.926965,14,3,2.1,2.3,38,0,16,0,0
"11/30/2024"," 07:56:14",-6.903215,39.9267717,16,4,1.8,2,39,0,3,0,0
"11/30/2024"," 08:01:23",-6.9033233,39.9265883,-4,5,1.5,1.7,40,0,8,0,0
"11/30/2024"," 08:06:27",-6.9031067,39.926895,52,5,1.5,1.8,40,0,3,0,0
"11/30/2024"," 08:11:30",-6.902925,39.9270633,52,5,1.5,1.8,40,11.112,2,0,0
"11/30/2024"," 08:16:37",-6.9031317,39.9268983,34,5,1.6,1.8,41,1.852,6,0,0
"11/30/2024"," 08:21:48",-6.9031167,39.9269683,48,5,1.6,1.8,42,0,10,0,0
"11/30/2024"," 08:26:55",-6.903095,39.9270283,46,5,1.6,1.9,42,0,6,0,0
"11/30/2024"," 08:32:04",-6.9031233,39.927005,44,5,1.6,1.9,43,0,8,0,0
"11/30/2024"," 08:37:14",-6.9032,39.92682,30,5,1.7,1.9,42,0,8,0,0
"11/30/2024"," 08:42:26",-6.9030733,39.927055,28,3,2.1,2.3,41,0,11,0,0
"11/30/2024"," 08:47:38",-6.9030883,39.92706,24,4,1.8,2.1,40,0,11,0,0
"11/30/2024"," 08:52:49",-6.90313,39.9269667,16,5,1.8,2,38,1.852,10,0,0
"11/30/2024"," 08:57:53",-6.9030783,39.927025,24,6,1,1.3,37,1.852,3,0,0
"11/30/2024"," 09:02:57",-6.9030217,39.92702,24,5,1.5,1.8,37,0,3,0,0
"11/30/2024"," 09:08:00",-6.9030717,39.9270917,30,6,1,1.3,38,0,2,0,0
"11/30/2024"," 09:13:03",-6.903095,39.927,24,5,1.4,1.7,39,1.852,2,0,0
"11/30/2024"," 09:18:06",-6.903025,39.9270267,26,5,1.4,1.7,41,5.556,2,0,0
"11/30/2024"," 09:23:10",-6.9031267,39.9269883,16,4,1.8,2.1,42,0,3,0,0
"11/30/2024"," 09:28:14",-6.9030183,39.926985,16,4,1.9,2.1,43,1.852,3,0,0
"11/30/2024"," 09:33:17",-6.9031667,39.927,16,6,1,1.4,44,7.408,2,0,0
"11/30/2024"," 09:38:21",-6.903045,39.9269917,20,6,1,1.4,44,9.26,3,0,0
"11/30/2024"," 09:43:25",-6.9030133,39.9270867,16,4,2.1,2.3,44,1.852,2,0,0
"11/30/2024"," 09:48:29",-6.9031133,39.9270717,20,6,1.1,1.4,44,12.964,3,0,0
"11/30/2024"," 09:53:32",-6.9030867,39.92711,20,5,1.2,1.5,44,9.26,2,0,0
"11/30/2024"," 09:58:35",-6.9031033,39.9270783,26,5,1.2,1.5,45,9.26,2,0,0
"11/30/2024"," 10:03:39",-6.90306,39.9270017,28,5,1.2,1.5,45,1.852,3,0,0
"11/30/2024"," 10:08:44",-6.903055,39.9270283,28,5,1.2,1.5,46,0,4,0,0
"11/30/2024"," 10:13:47",-6.903155,39.9270117,34,5,1.2,1.5,46,7.408,2,0,0
"11/30/2024"," 10:18:50",-6.9031317,39.9269633,24,5,1.2,1.5,46,0,2,0,0
"11/30/2024"," 10:23:54",-6.9030967,39.927,24,5,1.2,1.5,45,0,3,0,0
"11/30/2024"," 10:28:58",-6.903085,39.9270667,34,5,1.2,1.5,45,0,3,0,0
"11/30/2024"," 10:34:01",-6.903065,39.92707,36,5,1.2,1.6,44,0,2,0,0
"11/30/2024"," 10:39:05",-6.9030717,39.9270517,30,5,1.2,1.6,45,9.26,3,0,0
"11/30/2024"," 10:44:10",-6.9030783,39.9270283,22,5,1.3,1.6,45,5.556,4,0,0
"11/30/2024"," 10:49:14",-6.90311,39.9270183,24,5,1.3,1.6,45,0,3,0,0
"11/30/2024"," 10:54:18",-6.9031217,39.9269783,8,5,1.3,1.6,44,0,3,0,0
"11/30/2024"," 10:59:22",-6.903095,39.9269383,24,5,1.3,1.6,43,1.852,3,0,0
"11/30/2024"," 11:04:26",-6.903075,39.9268217,6,5,1.3,1.7,42,0,3,0,0
"11/30/2024"," 11:09:35",-6.9030967,39.9268783,0,5,1.4,1.7,42,1.852,8,0,0
"11/30/2024"," 11:15:01",-6.90309,39.9270333,16,5,2.4,2.5,40,0,24,0,0
"11/30/2024"," 11:20:07",-6.9030117,39.92695,14,5,1.5,1.7,40,1.852,5,0,0
"11/30/2024"," 11:25:11",-6.90299,39.9271867,14,5,2.8,2.9,40,22.224,3,0,0
"11/30/2024"," 11:30:16",-6.9031433,39.9268833,10,6,1.5,1.7,41,0,4,0,0
"11/30/2024"," 11:35:21",-6.90308,39.9270283,20,6,1.5,1.8,42,3.704,4,0,0
"11/30/2024"," 11:40:26",-6.9030983,39.92695,18,5,3.5,3.7,42,0,4,0,0
"11/30/2024"," 11:45:32",-6.903125,39.9269483,20,5,3.8,3.9,43,5.556,5,0,0
"11/30/2024"," 11:50:42",-6.9030833,39.92703,22,4,1.8,2,44,1.852,8,0,0
"11/30/2024"," 11:55:45",-6.90312,39.92693,18,5,4.3,4.4,44,5.556,2,0,0
"11/30/2024"," 12:00:56",-6.9029817,39.92683,18,6,1.8,2,44,0,10,0,0
"11/30/2024"," 12:06:07",-6.902995,39.9269333,18,5,2,2.2,44,0,10,0,0
"11/30/2024"," 12:11:19",-6.9035183,39.92724,20,5,2.2,2.4,45,1.852,11,0,0
"11/30/2024"," 12:16:25",-6.90308,39.9270817,18,6,2,2.2,46,5.556,5,0,0
"11/30/2024"," 12:21:29",-6.9031167,39.92711,20,5,2.5,2.6,47,3.704,3,0,0
"11/30/2024"," 12:26:40",-6.9030133,39.9271133,20,4,3,3.2,47,0,9,0,0
"11/30/2024"," 12:31:52",-6.9030817,39.9271183,22,4,3.4,3.5,47,0,11,0,0
"11/30/2024"," 12:37:08",-6.90311,39.9269917,14,5,3.1,3.2,46,7.408,15,0,0
"11/30/2024"," 12:42:22",-6.9029583,39.927275,28,4,4.4,4.5,44,9.26,13,0,0
"11/30/2024"," 12:47:31",-6.9029517,39.9273167,36,4,4.9,5,43,0,8,0,0
"11/30/2024"," 12:52:47",-6.9029367,39.927305,36,4,5.5,5.6,43,0,15,0,0
"11/30/2024"," 12:58:05",-6.9029333,39.9272983,36,4,5.9,6,44,7.408,17,0,0
"11/30/2024"," 13:03:22",-6.9028733,39.927345,38,4,6.1,6.2,44,0,16,0,0
"11/30/2024"," 13:08:42",-6.9031133,39.9270333,18,4,5.9,6,44,3.704,19,0,0
"11/30/2024"," 13:14:19",-6.9031317,39.9270233,26,9,0.8,1.1,44,0,36,0,0
"11/30/2024"," 13:19:23",-6.9031017,39.9270033,16,6,1.3,1.6,44,1.852,3,0,0
"11/30/2024"," 13:24:26",-6.903105,39.9270667,14,7,1.1,1.4,43,1.852,2,0,0
"11/30/2024"," 13:29:29",-6.9031267,39.927005,20,10,0.8,1.1,42,0,2,0,0
"11/30/2024"," 13:34:34",-6.9030983,39.9270467,22,9,0.8,1.1,42,0,3,0,0
"11/30/2024"," 13:39:37",-6.903165,39.92702,22,7,1.2,1.5,40,0,2,0,0
"11/30/2024"," 13:44:40",-6.9031283,39.9270433,20,9,0.8,1.2,39,0,2,0,0
"11/30/2024"," 13:49:43",-6.9031917,39.927025,20,8,0.9,1.2,38,3.704,2,0,0
"11/30/2024"," 13:54:47",-6.9031133,39.9270017,20,9,0.8,1.2,36,1.852,2,0,0
"11/30/2024"," 13:59:51",-6.9031783,39.9269383,20,8,0.9,1.2,34,3.704,3,0,0
"11/30/2024"," 14:04:55",-6.9031283,39.9269783,20,8,0.9,1.2,33,3.704,3,0,0
"11/30/2024"," 14:09:58",-6.9031767,39.9269633,18,9,0.8,1.2,33,7.408,2,0,0
"11/30/2024"," 14:15:02",-6.9030783,39.927055,16,9,0.8,1.2,32,5.556,2,0,0
"11/30/2024"," 14:20:05",-6.903145,39.9270383,16,9,0.8,1.2,33,5.556,2,0,0
"11/30/2024"," 14:25:08",-6.90314,39.927035,16,7,1.2,1.5,32,5.556,2,0,0
"11/30/2024"," 14:30:11",-6.9031117,39.92701,18,7,1,1.3,31,0,2,0,0
"11/30/2024"," 14:35:15",-6.903165,39.9270217,16,5,1.2,1.5,30,5.556,2,0,0
"11/30/2024"," 14:40:18",-6.9031183,39.9270633,18,7,1,1.3,30,3.704,2,0,0
"11/30/2024"," 14:45:21",-6.9031133,39.92699,12,7,1,1.3,30,0,2,0,0
"11/30/2024"," 14:50:24",-6.9031083,39.9271317,12,7,1,1.3,30,0,2,0,0
"11/30/2024"," 14:55:27",-6.9030983,39.9269817,18,5,1.2,1.6,30,0,2,0,0
"11/30/2024"," 15:00:31",-6.9031667,39.9269717,0,5,1.4,1.7,30,1.852,2,0,0
"11/30/2024"," 15:05:34",-6.9031283,39.9270133,0,6,1.2,1.5,30,5.556,2,0,0
"11/30/2024"," 15:10:38",-6.90309,39.92708,2,5,1.7,1.9,29,3.704,3,0,0
"11/30/2024"," 15:15:42",-6.90314,39.9270733,10,7,1,1.4,29,1.852,3,0,0
"11/30/2024"," 15:20:45",-6.9030883,39.926955,2,7,1.1,1.4,29,12.964,2,0,0
"11/30/2024"," 15:25:48",-6.903085,39.9270683,0,7,1.1,1.4,29,7.408,2,0,0
"11/30/2024"," 15:30:52",-6.9030767,39.92721,0,6,1.3,1.6,29,7.408,2,0,0
"11/30/2024"," 15:35:55",-6.90309,39.9270767,-4,6,1.2,1.5,29,11.112,2,0,0
"11/30/2024"," 15:40:58",-6.9030767,39.9270633,-8,6,1.2,1.5,29,7.408,2,0,0
"11/30/2024"," 15:46:01",-6.9030717,39.9269483,0,6,1.2,1.6,29,1.852,2,0,0
"11/30/2024"," 15:51:05",-6.9030333,39.92697,8,5,1.6,1.9,28,5.556,2,0,0
"11/30/2024"," 15:56:08",-6.9030733,39.9271133,2,5,1.7,1.9,28,0,2,0,0
"11/30/2024"," 16:01:11",-6.9030517,39.9271267,0,5,1.7,2,28,5.556,2,0,0
"11/30/2024"," 16:06:14",-6.9030617,39.9269567,2,5,1.4,1.7,28,12.964,2,0,0
"11/30/2024"," 16:11:17",-6.9030567,39.9269133,8,5,1.5,1.8,28,1.852,2,0,0
"11/30/2024"," 16:16:21",-6.9030717,39.926995,2,5,1.5,1.8,28,3.704,3,0,0
"11/30/2024"," 16:21:27",-6.9030283,39.9269333,4,5,1.6,1.9,28,0,5,0,0
"11/30/2024"," 16:26:32",-6.9030683,39.9268433,2,5,1.6,1.8,28,3.704,4,0,0
"11/30/2024"," 16:31:36",-6.9031433,39.9266883,8,5,2.3,2.5,28,3.704,3,0,0
"11/30/2024"," 16:36:40",-6.9029933,39.9268567,2,5,1.7,2,28,1.852,3,0,0
"11/30/2024"," 16:41:43",-6.9030533,39.92691,-4,5,1.8,2,28,1.852,2,0,0
"11/30/2024"," 16:46:55",-6.90301,39.9269667,6,6,1.8,2,28,0,11,0,0
"11/30/2024"," 16:52:08",-6.90298,39.9269417,12,6,1.9,2.1,28,0,12,0,0
